,x,x1
1053,4.093731230587808,5670
1054,2.0863513451685867,631
1055,6.291722741769592,3999
1056,0.8269962409266163,162
1057,3.2093569311879735,138
1058,9.238183801036646,5083
1059,9.085251563988828,3723
1060,4.1084524737615755,5877
1061,3.224923103045567,981
1062,6.617506264316154,5043
1063,5.930757966207979,9819
1064,1.7091009216246433,6709
1065,0.677066298616189,7707
1066,2.961706968736768,9133
1067,3.985410558908582,2970
1068,2.211393625111432,1623
1069,4.754504693471082,4898
1070,4.203398719094484,594
1071,7.25802298035005,8557
1072,3.0551912488037756,5866
1073,7.869811749835701,2848
1074,5.758233009094109,5734
1075,0.9487322203377591,5133
1076,5.391772053871976,7978
1077,5.531222607977896,4709
1078,3.3104394288953753,2996
1079,8.585073019537434,9025
1080,1.2511190633939928,3039
1081,5.636553038010704,450
1082,2.8290282503873,6758
1083,7.82317925772226,8566
1084,8.286909525925823,6738
1085,5.240318235197692,3846
1086,2.5954550626400152,8871
1087,1.0050244243952122,7857
1088,3.6916230364638727,1873
1089,1.351446754061647,7939
1090,5.457620338725178,8245
1091,0.33810070697796624,6536
1092,2.4527340042439514,2322
1093,3.8956620896057457,2412
1094,9.554618895967874,8255
1095,8.892465930299183,129
1096,4.277249291036219,5331
1097,5.966661852827102,5220
1098,9.024576762931654,1533
1099,7.323953610303268,3262
1100,0.1696886147794907,2625
1101,7.6620138879519235,5396
1102,9.315164366685172,5575
1103,1.2403410490406164,5719
1104,3.685200018621525,431
1105,5.958893385468006,8196
1106,2.8212390394032925,9173
1107,4.411378063056638,5974
1108,6.295939479006822,7632
1109,4.497297304128568,4101
1110,7.441004203974701,2474
1111,1.5852258279106302,6944
1112,9.1026941976885,3062
1113,9.513414555941395,3895
1114,1.9657723500434365,8715
1115,2.961597111541836,2404
1116,7.760556756533303,9842
1117,0.14449873693647808,5231
1118,0.18066025632445082,25
1119,8.76961920528372,7908
1120,4.609875151510135,617
1121,0.02900225505460874,8235
1122,9.100103336806777,2398
1123,7.297330635962385,8472
1124,5.608354139645204,5596
1125,7.446916894139534,7922
1126,7.849839905620724,5286
1127,5.488556167756705,8875
1128,6.800225983195448,7798
1129,4.446078396851178,5813
1130,3.8606947912261793,3970
1131,8.310400060820086,606
1132,1.5724736619457425,6883
1133,6.26634588881828,686
1134,6.487598583852306,6221
1135,8.877823527073973,5657
1136,3.1083400930536955,3413
1137,7.624514442865571,7306
1138,4.54750484550289,2507
1139,6.7141267527034545,2889
1140,7.401952034862228,3915
1141,2.3848269575110805,6543
1142,9.73014431154333,3893
1143,6.29496863795259,1593
1144,6.963314867701263,3296
1145,4.143810666113344,2985
1146,5.897648315130604,7598
1147,8.203870701164664,4370
1148,5.251391154388209,6815
1149,4.850919430062918,4177
1150,6.271063539560405,7078
1151,6.283199464531783,9801
1152,8.347485798613915,8483
1153,4.6829928651557715,5673
1154,8.67902878738679,1212
1155,4.8127294933116325,8552
1156,1.8054463012897803,3606
1157,6.431326331329858,3154
1158,0.23619154096041872,5410
1159,2.8866011558320226,7577
1160,2.6722387060390007,4345
1161,5.109437110229119,344
1162,1.5719668942434062,648
1163,4.3441755686014965,9917
1164,4.7296716523735665,1284
1165,4.157981916231872,709
1166,8.281240495782182,6558
1167,3.1724741493381825,6485
1168,0.23815922365864495,4273
1169,8.987191224361359,6937
1170,5.569930929408844,831
1171,3.184186546763448,8997
1172,1.1715100926643751,9370
1173,4.439888150843919,1676
1174,1.6211777637649427,9909
1175,3.832867632938605,2511
1176,4.430857587685074,1907
1177,6.168630643647762,9947
1178,9.299703061217759,9772
1179,5.010415374788334,4785
1180,2.5304552601864905,1583
1181,9.569090048686315,9024
1182,8.141343522674367,4300
1183,3.7729732486810494,9425
1184,9.828005154100882,4195
1185,0.7278436240207276,3590
1186,7.075701819073633,2244
1187,8.153991782035206,2136
1188,5.584817413280386,3052
1189,5.796874979179883,2231
1190,8.843744884319943,3613
1191,2.0747314744512324,6076
1192,7.459640059812865,4196
1193,3.739138474756205,637
1194,7.943739705378884,7878
1195,3.10735187231752,7303
1196,6.239471000936784,9686
1197,1.5683811997788266,9997
1198,3.0395946312804245,2547
1199,1.063381388733886,3919
1200,8.782113712942522,5266
1201,3.9897040243536663,8611
1202,3.1779607568127455,2739
1203,7.912011659504419,8434
1204,8.36977451581461,5511
1205,7.74464563953564,5842
1206,3.7132156717392095,3709
1207,2.9744976004237236,9550
1208,1.3222856692905627,4250
1209,1.6331839939140014,1890
1210,9.233872582060808,4402
1211,7.317179596185934,4427
1212,4.533471223699457,8897
1213,5.40051849214001,9761
1214,8.931699812110145,5499
1215,0.9410609327346653,6625
1216,1.5593413377714138,9296
1217,5.239541347619575,5717
1218,6.962533190902578,6121
1219,4.930399364420187,4522
1220,2.7190388422562117,6772
1221,9.853610227789598,7517
1222,6.1023472110030905,4179
1223,8.36721036485127,2118
1224,2.40903765902696,1983
1225,1.165388374477424,2477
1226,1.443051730309003,6920
1227,4.601657472162465,2714
1228,8.036227260899867,421
1229,6.986769845558305,1919
1230,0.9461805278876667,8384
1231,1.869930348546024,9652
1232,2.411514438822999,9048
1233,3.077939291694951,5458
1234,9.68881737657881,7202
1235,2.9520181777806878,9294
1236,5.938729083667135,6388
1237,8.737104189486594,2227
1238,5.720793628258207,2708
1239,3.678712321655928,9387
1240,0.3728365156389557,2296
1241,5.769238599942758,2046
1242,2.508604382765025,6948
1243,2.301146207967628,1735
1244,3.7809381987504076,5687
1245,9.434841165722492,9785
1246,3.260404414963504,1600
1247,4.541622829177942,3280
1248,1.5676841482967352,2006
1249,4.111938699926112,4264
1250,1.3404931536899878,2394
1251,8.901704048531444,7238
1252,9.091087306713865,9001
1253,5.253815227001363,5561
1254,5.230049492288444,9107
1255,6.670875518459701,1474
1256,0.6056409062020551,4022
1257,6.538414268193708,5715
1258,9.687542997645668,2309
1259,8.349275494746585,5165
1260,0.30982959815126665,4885
1261,6.71777061882422,9427
1262,7.600371248125981,7929
1263,3.942631930721542,5274
1264,2.0555409476386943,7774
1265,0.412441408324159,7809
1266,9.211957509028078,4868
1267,1.3740804336117673,1289
1268,5.732927233081052,9137
1269,1.2274415734107191,9919
1270,8.268553992968554,6255
1271,0.6873856755204633,8864
1272,5.333738413014311,3278
1273,9.0949329535372,1742
1274,4.488185801298955,8689
1275,0.4958693419506832,7689
1276,3.320807835997811,893
1277,9.1428476826068,9197
1278,4.108453081604696,9367
1279,7.570841577203957,7261
1280,2.843305355185323,9693
1281,5.246293013038816,1178
1282,6.562326953988272,3271
1283,8.744145210952261,1304
1284,6.272108627374236,7570
1285,3.0545156725930322,8432
1286,4.93738953603657,1413
1287,1.2125888273974883,2708
1288,9.9492904083646,4153
1289,3.417718887473656,4550
1290,8.341590138932656,7213
1291,6.028262302060793,9133
1292,8.412667295931023,562
1293,4.720894378765611,4812
1294,7.032754711371226,1165
1295,6.7902615696543585,1803
1296,4.343895222137465,6141
1297,9.510747501731538,68
1298,0.7262974692192126,6415
1299,1.0985902951888515,8728
1300,7.801015402620877,2856
1301,9.132236244360918,2904
1302,0.7251173926382759,3058
1303,9.801350680497025,7443
1304,4.825568664303658,5499
1305,4.628265336915957,8210
1306,1.7225096309098686,817
1307,6.004894815496237,1263
1308,0.9560721236937963,4182
1309,4.286323098629411,9954
1310,1.0391124671040763,9258
1311,7.593169514742264,2575
1312,9.3901236323868,231
1313,3.288284302705957,4357
1314,7.841560049753175,1044
1315,7.313155965772388,2060
1316,0.6122397921266765,8589
1317,4.555680099756861,1386
1318,7.451967858337177,537
1319,7.632171687838286,7332
1320,5.8969927474739245,7611
1321,6.209614579284157,5288
1322,8.041398696634504,325
1323,6.616333962601995,6871
1324,8.268853071318942,1813
1325,3.8290797721241487,5612
1326,6.991619684367461,9358
1327,6.3737907588346685,4141
1328,9.295537538497614,1118
1329,8.947092334814416,1362
1330,7.620792810084839,5
1331,8.38566390653762,8964
1332,2.260234203723974,734
1333,2.194297640254973,5604
1334,6.01768249093362,8471
1335,4.979199870430805,1729
1336,6.198417777313656,2031
1337,9.265450187965714,837
1338,6.71597980004247,5582
1339,0.643235071060505,8339
1340,8.296696989170055,2687
1341,5.096559918226782,986
1342,1.1964328993561024,6729
1343,5.6850468943718795,3157
1344,4.350493011474821,5630
1345,7.719018290672443,9883
1346,8.034735856009867,5458
1347,0.35057329005951043,5886
1348,4.136336350335413,7435
1349,6.967480286291745,1814
1350,9.329712238589188,4544
1351,6.860461053543656,9455
1352,9.837752821740914,3070
1353,1.1315886059232272,8103
1354,9.172359815736016,2997
1355,1.5004209028890692,7605
1356,9.498652731610846,4826
1357,8.976744113592037,384
1358,9.799986053991317,3379
1359,3.7728431208390756,6300
1360,2.7570022058213786,6675
1361,2.3057638072055253,2912
1362,7.580188749913073,7307
1363,6.674973731281354,9618
1364,7.914568026462698,5918
1365,8.23307362312301,9144
1366,8.901147036139847,2299
1367,2.9320925940869413,8481
1368,2.241295906281059,4938
1369,1.4522859088445095,7003
1370,6.4667212030489765,3856
1371,3.9124649845444424,5723
1372,4.34234942229174,1574
1373,2.041333147810761,3633
1374,7.178721930103995,5748
1375,3.9765032569370673,6136
1376,1.4460964200864435,8572
1377,6.226192709107799,3968
1378,7.055539130257703,3262
1379,7.931424819925078,6499
1380,4.0642433952461055,6307
1381,3.659645056906017,7436
1382,5.1231119676839985,2221
1383,2.294584175101637,6594
1384,6.862038599429425,5579
1385,5.574484676654082,1510
1386,0.5106654109812703,9647
1387,3.16895511900925,8225
1388,9.617722331491777,1518
1389,8.407088033853517,7145
1390,8.717772011606353,4938
1391,8.92714861828355,3917
1392,2.05066072038971,4045
1393,9.742760839018624,862
1394,6.634488665059842,158
1395,6.761265098806097,808
1396,2.969060736823116,798
1397,1.1741517955593572,397
1398,7.433099052003884,6983
1399,2.337444643963973,830
1400,0.11166537893832262,3702
1401,1.5620260582946899,2862
1402,2.114207903067944,2622
1403,8.29394923442029,9565
1404,0.8994440922894398,7298
1405,0.8422188748687298,9030
1406,0.4587477320503375,6781
1407,3.7173774519186207,6567
1408,5.400614498462747,4893
1409,4.404306065221906,2030
1410,4.745389399014232,8990
1411,1.1208797934916759,2895
1412,3.6574085817028754,6708
1413,0.9805340682327435,7377
1414,3.0027296464959408,5529
1415,1.812267156124514,7763
1416,7.61974935962397,4568
1417,5.062390139250685,4085
1418,9.604658245736903,7672
1419,9.36480161260696,2869
1420,1.2017178716600807,4532
1421,8.516797951636129,6712
1422,5.450283395588345,5451
1423,6.401754924565556,1696
1424,0.4107633206213879,912
1425,6.547558430162832,4298
1426,6.184038270856793,2025
1427,3.3180098309928683,6859
1428,8.93829114044495,8140
1429,3.8200550706624714,8960
1430,8.344894293607249,8840
1431,0.3972383774605748,1785
1432,7.666300222438797,3602
1433,5.468749005789464,2365
1434,6.026848629869709,4372
1435,1.4702728970472867,4342
1436,6.149117529083664,2516
1437,0.7965561825548695,2521
1438,9.764790517413406,5193
1439,0.010220987811440096,4974
1440,1.657423308673981,8936
1441,7.789463427376528,8448
1442,8.687881207557623,3065
1443,6.955913644265522,734
1444,7.970999320872711,9989
1445,7.011422092811309,2107
1446,9.913455746145246,1809
1447,7.5663323897968375,5809
1448,8.818220860608161,9883
1449,1.7292866342773916,1521
1450,8.0201003600968,4903
1451,4.446584096282149,725
1452,1.6593330626371972,4096
1453,2.6794202149812696,3264
1454,5.718221143611809,9026
1455,6.210211357455284,2920
1456,2.8503472538090824,9350
1457,8.141801606700286,1525
1458,7.646945065576277,7167
1459,9.372678704040784,3522
1460,5.992162505736463,5115
1461,7.26267468665826,2322
1462,6.549849349049168,7716
1463,0.08641598964827302,51
1464,8.918829045551412,1933
1465,2.6198892340668376,6239
1466,9.392604600652332,8586
1467,7.922449562159388,8617
1468,7.943370832858689,7331
1469,6.7063313214265365,8071
1470,1.3042228694446145,6710
1471,4.195662227796423,112
1472,6.666383930653904,4357
1473,4.365958009630794,4051
1474,1.4337693182482436,9811
1475,4.220264654231083,6143
1476,5.723284058562751,6047
1477,2.9749456057856416,2937
1478,3.59121803553672,2446
1479,7.064776487589384,4242
1480,7.183874324406957,8863
1481,7.018588887459842,3999
1482,3.614070300744409,6536
1483,8.174382703492396,5766
1484,7.739867851767136,900
1485,4.507388484688955,8310
1486,5.869883898952438,7543
1487,6.649770418215658,5182
1488,0.9757990427834384,3468
1489,6.195537371578441,3204
1490,4.2004339452987445,9999
1491,8.971882438359678,1239
1492,1.5932112044849334,8413
1493,7.84019802722192,2797
1494,6.260661220913582,8066
1495,6.531598834274527,1746
1496,8.233023890430772,7349
1497,0.749046578876591,9428
1498,3.682183804452076,1408
1499,8.238767381777238,1150
1500,1.65978658589925,6009
1501,2.4903364735782363,5276
1502,8.552093672687024,7403
1503,3.316701605936606,7920
1504,6.539063952671373,9425
1505,9.807999364579294,9735
1506,5.088470603979185,303
1507,9.949850579158005,6846
1508,8.47944221500968,4602
1509,0.10325420374123984,6060
1510,2.365182624925215,6717
1511,6.487027944203695,4036
1512,0.456628579986994,77
1513,6.459146301615255,1016
1514,8.027432110432168,5438
1515,5.573632591709296,6385
1516,2.878008250644797,2980
1517,5.282635995044532,4877
1518,8.242666756357087,4256
1519,7.784639069045495,1836
1520,4.725822442944163,5870
1521,3.33855129157402,7806
1522,9.020601022400369,2481
1523,0.25758346301284596,9866
1524,3.2454973216207597,3877
1525,1.0161919615739679,5216
1526,7.010821436718214,5287
1527,0.35911515091275215,767
1528,0.5385646062731708,9313
1529,8.460936137501049,4560
1530,2.8308887278226083,3123
1531,0.7250437797288545,9570
1532,4.889792202317357,5413
1533,0.8792956443036104,6905
1534,8.328421966239244,6483
1535,6.1778191463990195,3442
1536,2.821112400004182,8761
1537,0.36750497132826965,4332
1538,7.931043208799341,1850
1539,5.032238638026697,898
1540,6.676049683555859,7326
1541,0.03874691227098159,6440
1542,7.794236569422792,6731
1543,5.916791401565326,7662
1544,4.575175675162965,9457
1545,6.747492870778639,7927
1546,8.844137790792079,2914
1547,9.36083427581671,6297
1548,3.5357885748287607,4170
1549,0.46531594068090376,5983
1550,5.625208205148167,751
1551,9.222184414205275,5733
1552,5.601052693818522,2994
1553,1.418302257097085,5949
1554,8.275736339851079,5095
1555,8.151200088923515,7201
1556,7.9317620288138,8125
1557,3.6760250596092794,6677
1558,9.190380960606838,3360
1559,1.2014291051397596,3758
1560,5.016441486753478,2291
1561,1.831993702410939,2656
1562,2.143754794834182,6194
1563,1.313279676027872,6230
1564,6.126027857759892,6984
1565,8.689814958117495,2416
1566,4.2555946533438895,4592
1567,6.033782584689974,2385
1568,5.010063090889561,4689
1569,8.347437200771957,6076
1570,3.6837132422715,427
1571,6.370017673886884,3084
1572,2.1729142513222977,6743
1573,2.1292883660309316,7162
1574,5.488080940911987,3174
1575,3.7027170334458006,2275
1576,9.73282680355357,7926
1577,1.8421124436600234,2251
1578,8.727939143843468,1891
1579,4.102802939962974,3597
1580,8.000962436214735,1217
1581,6.7708424797120825,7432
1582,0.5359540125704088,8626
1583,3.6756235250869596,4779
1584,0.8821488868838367,2035
1585,7.742264452771115,9578
1586,0.7985784533994078,1626
1587,7.200359325849176,298
1588,7.817011948898366,6559
1589,1.0311751947570558,801
1590,4.42442406871381,668
1591,0.3581276787069476,7178
1592,7.400993367809394,8969
1593,4.741117944705132,1139
1594,7.171636345914373,9204
1595,1.1552573829686197,2259
1596,4.437662149454356,3179
1597,2.6198143474266997,374
1598,3.416994821733794,9092
1599,5.135245717565065,4184
1600,7.052431169968701,2093
1601,0.03309753171894969,8669
1602,1.5683279957202068,4464
1603,4.894290809795031,513
1604,6.187619181927717,8622
1605,5.949414298445312,8950
1606,8.72241447207717,3103
1607,5.72089260234594,3424
1608,0.4500746747118467,4585
1609,0.42113678542028077,7719
1610,2.9609088502121783,9991
1611,3.3006695081727977,3469
1612,5.787648610137284,9456
1613,9.152363434569539,8745
1614,8.452693386992545,3069
1615,9.272188056591256,7039
1616,2.796797569750291,8002
1617,3.861453409394718,5908
1618,7.324392866887532,3546
1619,3.6848050577487754,8658
1620,4.742463906723865,5394
1621,7.953667812065016,7553
1622,2.8564131833175557,7567
1623,0.6035718714421412,5570
1624,6.3510129114655385,7838
1625,9.794352122793926,5416
1626,6.0668046406832765,8978
1627,0.5951987869393405,2256
1628,8.621697328663855,5654
1629,5.5816247038990525,5262
1630,0.4123055183888058,5789
1631,6.112672782170315,4920
1632,7.4508405217041425,5895
1633,2.050520228912446,2457
1634,2.3966081036270745,3145
1635,4.113463788501629,8381
1636,2.008342292631975,8902
1637,7.775945981736841,5123
1638,2.770471012918001,5760
1639,9.386190141034486,2331
1640,0.18779813024231928,4665
1641,7.3068859716002805,448
1642,1.625398772937796,7769
1643,0.16950197132992062,3671
1644,1.1230064642868187,3600
1645,5.193235635865969,7006
1646,0.5628062344219953,5956
1647,3.3349648801153364,4418
1648,9.69954726871029,3648
1649,6.703121867843217,8800
1650,2.904336730397148,1503
1651,4.905849929000783,4273
1652,8.299925081379246,1627
1653,2.1444176617390944,7715
1654,9.933743274595594,3815
1655,9.384082800117445,9115
1656,5.607466253819782,6786
1657,9.082280756468688,606
1658,8.334655298748718,6970
1659,6.484330020032503,4288
1660,7.544584033499606,6990
1661,7.551475109473493,7814
1662,9.671423292614952,3460
1663,8.407278997526554,5002
1664,8.041364411034225,7597
1665,5.800998484120054,855
1666,8.865131155082477,5302
1667,5.416494064810373,90
1668,0.8020539854438169,2804
1669,5.919508038308616,8220
1670,5.111442685709858,3553
1671,2.803149024226207,7790
1672,8.862660476007228,6309
1673,8.509085174352006,8519
1674,2.728743756961227,2596
1675,8.12816911151769,200
1676,9.168668391165536,6304
1677,2.0544413125879455,769
1678,9.435696447513717,2363
1679,1.198882552367977,2025
1680,3.8362813738250336,9867
1681,1.2270483672057275,3663
1682,3.9596210931012266,6888
1683,3.6546019097800633,8003
1684,7.64285876229319,3483
1685,7.077683045871554,6793
1686,1.7076560440710509,6096
1687,5.432788405274746,900
1688,3.6776006643071426,1273
1689,5.685499965229405,247
1690,2.652579316843484,9363
1691,6.422160933092032,5557
1692,8.691188006224396,7889
1693,0.3088638388634257,222
1694,7.577672722351425,285
1695,8.21347628575885,7210
1696,5.543544260175192,4001
1697,8.99507841035811,9977
1698,6.120329213708268,1357
1699,4.608166708773678,180
1700,5.485320298689676,210
1701,0.6202344183274833,2459
1702,0.6864745624668256,9047
1703,6.879248530704805,9451
1704,5.1492086338864755,8518
1705,0.2717019399619325,5128
1706,2.0149526029528495,11
1707,8.90311925898552,3952
1708,0.7910673675243207,9783
1709,0.5581471607069799,8461
1710,3.5693293661118553,7087
1711,3.528715273071237,9761
1712,8.527114466839636,4300
1713,1.9598367714312481,7673
1714,2.5301337328955364,4581
1715,2.714567742824554,8805
1716,8.383510876752446,9354
1717,7.3561650896955015,1972
1718,3.3182019900239004,7156
1719,2.09489645418984,7504
1720,4.1253478576379035,6819
1721,8.111459334955693,8214
1722,2.2887816135911576,1264
1723,4.286399563015842,3347
1724,7.263939179822408,936
1725,3.6031679414600406,964
1726,8.025436031413706,3663
1727,5.895532405900152,611
1728,4.274441237905494,6870
1729,0.7653403361516675,1296
1730,4.602204909245007,4343
1731,9.117146381597358,7260
1732,8.867173205776325,9463
1733,2.060076180606991,7699
1734,3.0587545076803524,8972
1735,1.848096285351617,7233
1736,9.089327757975582,654
1737,2.090851951009297,5883
1738,5.333008516712924,2291
1739,0.011736077663085931,3610
1740,9.032101630705446,8092
1741,6.53288509783859,6283
1742,0.41871079281735835,3587
1743,0.9451744657653305,3933
1744,8.225798108125918,8265
1745,6.8921126413193825,2570
1746,5.257310338709229,4709
1747,9.659497085773515,2748
1748,2.8040776438993085,1781
1749,4.019189394706412,9969
1750,6.0402742001705825,9041
1751,5.491507179280379,2968
1752,1.8303333647075826,6357
1753,5.5457032557221755,4275
1754,6.127029638011516,5392
1755,2.7003110460069077,5954
1756,1.1887595734403378,1699
1757,6.02221896013744,2498
1758,2.5226775384447664,9269
1759,4.956817649364864,8912
1760,8.523406349257334,3278
1761,5.695118931756387,1994
1762,6.059039142633102,9283
1763,8.129518368766206,1133
1764,0.5798272950651873,9794
1765,2.241112948999837,8941
1766,0.4328667982393686,4909
1767,9.58218791972598,5294
1768,5.874539523660482,9795
1769,6.973859951316722,8295
1770,7.054922458516773,6118
1771,6.715172680602341,4487
1772,4.255233898864202,5666
1773,0.4943172309646826,4981
1774,2.387572919270704,2163
1775,5.272301148913793,4985
1776,5.72312999425327,9596
1777,4.311455111762582,1565
1778,6.592556489372075,3071
1779,5.17750768498474,9227
1780,0.9873899138880882,2108
1781,6.114041427826024,9882
1782,9.774634184712738,2054
1783,6.0900074856920705,4545
1784,6.190418464751089,3246
1785,9.429912361826313,406
1786,2.6823949027776264,2463
1787,5.081645584403375,9971
1788,8.452143706998571,3394
1789,4.798451127425545,6488
1790,1.7192013836100306,2741
1791,3.818823088010962,6752
1792,6.690526702538232,7481
1793,6.9195263361335115,7823
1794,9.701056396583814,475
1795,3.7896229856515387,9363
1796,1.5595223156305682,1127
1797,4.744758033435091,8295
1798,8.622829264993221,4552
1799,0.4701541967191425,8432
1800,7.317248516800711,8187
1801,3.0777584538013825,5488
1802,3.362233540732319,5541
1803,9.367597572254795,7740
1804,5.941040461971281,1947
1805,7.714379442875865,7426
1806,6.284504927403054,2177
1807,1.8986558903563755,8041
1808,8.404088052526307,9062
1809,3.3827878411956016,93
1810,3.620736801607991,659
1811,2.0935055211095763,8464
1812,3.575975213470529,3010
1813,0.8263133383776811,5287
1814,4.214146287183843,8107
1815,9.558535285442094,4105
1816,9.693936959085928,3732
1817,2.2313907728442373,4025
1818,6.526793907978626,5378
1819,5.855523153149067,3767
1820,2.8829211171348232,9828
1821,8.220257650074783,3632
1822,5.079355118803176,9280
1823,2.8953499018803353,1416
1824,5.040734027284712,3891
1825,2.580731336325522,6569
1826,0.056976258268162105,5783
1827,0.22559755931053194,4413
1828,3.1381178062104356,8090
1829,7.133585240945183,9494
1830,5.25286676136739,4079
1831,4.09530522469859,5897
1832,9.580280998284426,5498
1833,5.487239233785176,8975
1834,4.211569639901929,5115
1835,1.2851943713669067,9653
1836,0.4547916095874083,9945
1837,5.182156044572835,8274
1838,0.7989653135602182,7292
1839,6.66136239691618,6013
1840,9.970788351213942,3560
1841,3.3302350896359876,3305
1842,9.797028803506063,5239
1843,9.539738675239006,484
1844,9.745695757147159,4833
1845,4.259468842397292,633
1846,7.173390428105141,2089
1847,5.644825256324236,6575
1848,4.523483982963933,8723
1849,1.4257177459061088,4189
1850,2.3212213678725413,1234
1851,5.367352439900172,2980
1852,2.122683420639293,4169
1853,6.597983707201733,9990
1854,2.5339299228260828,1547
1855,9.65807207547195,1909
1856,4.762097102024951,157
1857,7.449275547461753,1610
1858,8.464561329870504,4501
1859,6.141637446372032,153
1860,9.533843811186916,2254
1861,6.422535311796559,3626
1862,8.437948358324977,8365
1863,6.102402966485946,7903
1864,5.2614523649015466,7976
1865,9.648728920961934,6697
1866,5.362389137158678,6962
1867,2.886046255024204,3607
1868,1.1911434883587768,7633
1869,9.497316889176895,2003
1870,8.509763828967703,8785
1871,8.584467698251858,6803
1872,4.459396446818743,4034
1873,1.3089945347027332,5588
1874,5.872227888717495,3358
1875,2.8755364217332726,4880
1876,9.669091988606892,7523
1877,0.9951618845541288,948
1878,6.206377163017085,5706
1879,6.986494628903939,9653
1880,3.5032959379350226,8779
1881,3.981155179448388,6796
1882,6.90380081179198,3092
1883,6.593101923559589,6925
1884,5.879139795647576,5089
1885,3.9495285121855983,8543
1886,5.994818956596553,2229
1887,5.052566062777427,3119
1888,4.461793915726604,1913
1889,3.6899589736413505,1161
1890,2.8903309609516805,204
1891,8.578482305903949,231
1892,4.669321861615025,892
1893,6.00641826981009,8724
1894,4.31652723743918,2458
1895,7.245706437399747,4423
1896,1.957141086894354,4506
1897,6.248351788076358,647
1898,8.952163538374634,1604
1899,3.044657750266291,1681
1900,0.8435765130966622,4573
1901,1.285416938886167,3095
1902,2.2770276756413868,6505
1903,7.774687315670605,3497
1904,8.344542578580796,9433
1905,5.361964210135534,3088
1906,5.694802913781376,9068
1907,5.71478813518508,3425
1908,8.5712802634607,9426
1909,5.807610351210774,1788
1910,3.2166885974195703,1623
1911,5.480388609234348,7958
1912,3.8168938853987697,8267
1913,0.2644401705002486,654
1914,3.896911373359716,7533
1915,0.013704109155016075,8107
1916,2.6948502381416226,2039
1917,5.562858413625814,7286
1918,7.216908392920565,3870
1919,5.902336761565791,5156
1920,7.571561643771058,2095
1921,8.648364817974258,860
1922,5.229816439982262,2429
1923,1.4875005179894374,6852
1924,6.046505116847609,6966
1925,3.0224776178684976,1012
1926,3.4566963940708506,1076
1927,9.133438412510811,3172
1928,4.000281681311927,545
1929,7.670959643674793,8793
1930,2.8235739173304064,4166
1931,5.886756141954052,5639
1932,5.147118840354111,2581
1933,4.554379132719594,5203
1934,1.6744195703183073,994
1935,0.652432043046528,8606
1936,1.5933622794183588,8210
1937,5.34080943546647,4572
1938,7.412864084666902,1648
1939,7.872165549724649,7437
1940,4.016143301912313,5304
1941,0.07578305749405656,2050
1942,7.438850616221638,4793
1943,7.5384291031885775,8272
1944,4.538565265357394,6248
1945,0.5344335665453881,3254
1946,7.365003814555546,6835
1947,1.3090988390917213,3776
1948,5.1234996879612735,7104
1949,2.964292975483432,7914
1950,7.185931545385731,2157
1951,9.470355590184425,4033
1952,0.22339528876175518,5542
1953,9.154292123042085,3521
1954,6.063911630289455,2029
1955,0.43901375302252466,6586
1956,9.973747107696614,7773
1957,4.844247027636958,1868
1958,5.03171396035829,5490
1959,9.268002058773435,1756
1960,7.563492420616795,3359
1961,6.467112772443139,2913
1962,2.2972657441386857,8484
1963,2.248214634598021,560
1964,0.6227404087206923,2884
1965,6.395732070528862,5069
1966,2.250645836838033,531
1967,0.4393578975522028,3023
1968,7.1131855296346025,9578
1969,5.256138846451587,6372
1970,2.9622175365672163,3837
1971,9.639161789487167,3722
1972,7.520786289644018,6205
1973,3.665990005509258,3244
1974,2.1939748582501304,2327
1975,6.449181750919858,1434
1976,2.0073474886868037,9691
1977,2.5734421960147467,3838
1978,2.6538199345004445,862
1979,4.641195729230678,5643
1980,3.852170277246758,5717
1981,9.682314227538928,4378
1982,2.693137078598564,9295
1983,3.566196381276926,1454
1984,2.6583631384186743,8310
1985,9.6381067017605,415
1986,2.40036450009372,340
1987,8.956266208861438,4940
1988,6.450805981159366,5821
1989,2.8423728470229834,84
1990,0.45624130627886506,9586
1991,9.573503162634223,1512
1992,6.40885099044152,6317
1993,7.532722074059586,2027
1994,9.736591700329612,1436
1995,2.276766251189888,1151
1996,0.8484415180048754,7833
1997,0.8016382042529846,4447
1998,2.8987043304160984,5545
1999,5.220556837780612,5881
2000,8.246773990641126,7985
2001,7.975861110065136,2290
2002,1.8024052601286566,9416
2003,1.2880968259393877,8238
2004,2.8953753250027328,1412
2005,3.265756935579527,3537
2006,1.9365061271738926,7448
2007,1.0874028559511828,7122
2008,0.848491544370078,1493
2009,7.4851553672292095,323
2010,1.8230195906419466,5599
2011,9.23049638701943,402
2012,3.970802920271507,4517
2013,9.775369658062237,8103
2014,6.702181107883234,5582
2015,8.363255467300611,5427
2016,6.768924189943704,9762
2017,8.684294924622705,2657
2018,7.176175568994031,8240
2019,1.3665207573740235,5129
2020,1.3479285630642501,485
2021,3.954136669093977,6649
2022,4.761483266407245,4472
2023,3.069154352355523,1437
2024,9.428468210469966,8599
2025,0.17358472972199945,3188
2026,8.762247751808832,3774
2027,7.539924711665046,7020
2028,0.7611983337816808,2274
2029,9.87027714364679,5253
2030,6.035293199817101,9973
2031,7.62736517896316,591
2032,7.060846908007675,911
2033,5.85779674848831,7066
2034,7.688076351749503,3505
2035,2.032719001224361,7043
2036,6.1051263626188055,4158
